Fiscal Year Released,Recidivism Reporting Year,Race - Ethnicity,Hispanic?,Sex,Age At Release ,Convicting Offense Classification,Convicting Offense Type,Convicting Offense Subtype,Release Type,Recidivism - Return to Prison,Days to Recidivism
2011,2014,1,1,1,1,3,4,23,0,1,443
2011,2014,0,1,0,4,4,1,15,0,1,448
2011,2014,0,1,1,1,1,3,3,0,1,450
2011,2014,1,1,1,1,4,0,0,2,1,450
2011,2014,0,1,1,1,3,1,23,0,1,450
2011,2014,1,1,1,3,4,0,0,2,1,452
2011,2014,1,1,1,1,0,4,5,0,1,453
2011,2014,1,1,0,3,3,3,9,0,1,454
2011,2014,1,1,1,1,3,4,11,0,1,454
2011,2014,1,1,1,0,4,0,0,2,1,454
2011,2014,0,1,1,0,4,0,23,0,1,455
2011,2014,0,1,1,4,6,6,22,0,1,455
2011,2014,1,1,1,0,1,4,5,0,1,456
2011,2014,1,1,1,3,4,3,9,2,1,456
2011,2014,0,1,1,1,1,3,9,0,1,456
2011,2014,1,1,1,1,4,1,23,2,1,456
2011,2014,0,1,1,3,1,4,5,2,1,460
2011,2014,0,1,1,1,1,3,13,2,1,460
2011,2014,0,1,1,1,4,1,23,0,1,462
2011,2014,0,1,1,0,4,3,3,2,1,462
2011,2014,0,1,1,1,3,4,5,0,1,462
2011,2014,1,1,1,1,4,1,18,0,1,463
2011,2014,1,1,1,0,3,1,23,2,1,464
2011,2014,1,1,1,1,1,4,5,0,1,466
2011,2014,1,1,1,4,1,0,10,0,1,466
2011,2014,0,1,1,0,6,4,5,0,1,467
2011,2014,1,1,1,3,3,4,5,2,1,469
2011,2014,0,1,1,1,3,0,0,2,1,469
2011,2014,1,1,1,3,1,4,5,0,1,471
2011,2014,0,1,1,1,3,3,3,0,1,472
2011,2014,0,1,0,1,4,0,0,2,1,472
2011,2014,0,1,1,3,3,3,8,0,1,472
2011,2014,0,1,1,3,1,4,5,0,1,473
2011,2014,0,1,1,4,4,1,15,2,1,473
2011,2014,1,1,1,0,1,4,5,0,1,474
2011,2014,0,1,1,3,3,4,23,0,1,474
2011,2014,0,1,1,0,1,3,3,0,1,474
2011,2014,0,1,1,0,4,0,0,2,1,474
2011,2014,0,1,1,4,0,4,5,0,1,474
2011,2014,1,1,1,3,4,1,15,2,1,475
2011,2014,0,1,1,1,1,4,5,0,1,476
2011,2014,0,1,1,0,4,3,3,2,1,476
2011,2014,0,1,1,4,1,3,3,0,1,476
2011,2014,0,0,1,1,6,4,5,0,1,477
2011,2014,0,1,1,0,4,0,0,2,1,480
2011,2014,0,1,1,3,4,0,0,2,1,483
2011,2014,0,1,1,0,1,3,9,2,1,484
2011,2014,1,1,1,3,1,4,5,0,1,484
2011,2014,0,1,1,1,1,3,9,0,1,485
2011,2014,0,1,1,1,1,0,0,0,1,487
2011,2014,0,1,1,3,6,6,22,0,1,488
2011,2014,0,1,1,1,1,0,20,0,1,488
2011,2014,0,1,1,3,3,3,8,2,1,489
2011,2014,1,1,0,1,1,4,5,0,1,489
2011,2014,1,1,1,5,1,4,5,0,1,490
2011,2014,0,1,1,4,1,4,5,0,1,490
2011,2014,0,1,1,1,1,0,6,2,1,490
2011,2014,0,1,1,0,3,3,3,0,1,490
2011,2014,1,1,1,1,1,3,3,2,1,491
2011,2014,0,1,1,0,3,3,3,2,1,491
2011,2014,1,1,1,5,4,0,0,2,1,491
2011,2014,3,1,1,5,6,6,22,0,1,491
2011,2014,0,1,0,3,3,3,8,2,1,493
2011,2014,0,1,1,1,1,3,3,2,1,493
2011,2014,0,1,1,1,1,4,5,2,1,495
2011,2014,3,1,1,0,4,0,0,2,1,498
2011,2014,0,1,1,3,4,0,0,2,1,498
2011,2014,0,1,1,4,1,0,0,2,1,498
2011,2014,0,1,1,4,6,6,22,0,1,498
2011,2014,1,1,1,0,3,3,8,2,1,499
2011,2014,0,1,1,1,4,3,8,2,1,500
2011,2014,0,1,1,3,3,3,9,0,1,502
2011,2014,0,1,1,0,4,0,0,2,1,502
2011,2014,1,1,1,4,0,4,5,0,1,502
2011,2014,0,0,1,3,1,4,5,0,1,503
2011,2014,0,1,1,3,3,4,5,2,1,505
2011,2014,0,1,1,3,1,3,3,2,1,505
2011,2014,0,1,0,1,3,3,9,0,1,506
2011,2014,0,1,1,1,1,4,5,0,1,510
2011,2014,0,1,0,1,3,4,5,2,1,511
2011,2014,0,1,1,3,1,3,9,0,1,511
2011,2014,0,1,1,4,6,6,22,0,1,511
2011,2014,0,1,1,1,3,3,8,2,1,511
2011,2014,1,1,1,3,4,1,1,2,1,513
2011,2014,0,1,1,1,3,1,1,2,1,513
2011,2014,3,1,1,3,6,6,22,0,1,513
2011,2014,1,1,1,0,1,4,5,0,1,516
2011,2014,0,1,1,3,4,1,1,2,1,516
2011,2014,0,1,1,0,1,3,9,0,1,517
2011,2014,0,1,1,3,4,0,0,2,1,517
2011,2014,0,1,1,1,1,4,5,0,1,519
2011,2014,0,1,1,1,3,1,18,2,1,520
2011,2014,1,1,1,1,3,4,23,2,1,520
2011,2014,0,0,1,0,3,0,6,2,1,549
2011,2014,3,1,0,0,4,3,3,0,1,520
2011,2014,0,1,1,4,3,3,3,0,1,521
2011,2014,0,1,0,1,1,4,5,0,1,523
2011,2014,0,1,1,3,3,1,1,2,1,524
2011,2014,0,1,1,3,1,4,5,0,1,525
2011,2014,0,1,1,1,1,4,5,0,1,525
2011,2014,0,1,1,4,0,6,22,0,1,525
2011,2014,1,1,1,3,4,3,9,0,1,526
2011,2014,1,1,1,0,1,0,7,0,1,526
2011,2014,0,1,1,0,4,3,3,0,1,527
2011,2014,0,1,1,1,3,0,0,2,1,527
2011,2014,0,1,1,1,1,0,0,2,1,529
2011,2014,1,1,1,1,1,4,5,2,1,530
2011,2014,1,1,1,1,1,4,5,2,1,531
2011,2014,0,1,0,1,1,3,9,0,1,532
2011,2014,0,1,1,1,3,4,23,0,1,532
2011,2014,0,1,1,0,3,3,3,0,1,532
2011,2014,0,1,1,0,3,3,3,0,1,532
2011,2014,0,1,1,1,3,3,19,2,1,533
2011,2014,0,1,1,1,1,3,9,0,1,533
2011,2014,1,1,1,1,1,4,5,2,1,534
2011,2014,0,1,1,1,0,0,20,0,1,535
2011,2014,0,1,1,1,1,3,13,2,1,536
2011,2014,0,1,1,0,4,3,19,2,1,537
2011,2014,0,1,1,0,4,3,3,2,1,537
2011,2014,0,1,1,1,3,3,3,0,1,538
2011,2014,0,0,1,3,4,1,15,2,1,539
2011,2014,0,1,1,0,1,3,3,0,1,539
2011,2014,0,1,1,3,3,0,0,0,1,539
2011,2014,0,1,1,4,4,1,15,0,1,540
2011,2014,1,1,0,0,4,0,0,2,1,541
2011,2014,1,1,1,1,1,0,6,2,1,543
2011,2014,1,1,1,1,0,4,5,0,1,547
2011,2014,0,1,1,0,3,3,9,2,1,550
2011,2014,1,1,1,1,1,4,5,0,1,552
2011,2014,1,1,1,1,4,0,0,2,1,553
2011,2014,0,0,1,0,3,0,0,0,1,553
2011,2014,3,1,1,4,4,1,15,2,1,554
2011,2014,0,1,1,0,3,1,18,2,1,554
2011,2014,3,1,1,0,1,4,5,0,1,555
2011,2014,1,1,1,1,1,4,5,2,1,556
2011,2014,0,1,1,4,1,4,5,0,1,556
2011,2014,1,1,1,4,3,3,8,0,1,557
2011,2014,0,1,1,1,3,3,3,2,1,558
2011,2014,0,1,1,3,6,4,5,0,1,558
2011,2014,1,1,0,0,6,6,22,0,1,559
2011,2014,0,1,1,0,3,4,5,0,1,560
2011,2014,1,1,1,1,1,0,7,0,1,560
2011,2014,1,1,1,1,3,3,3,0,1,560
2011,2014,0,1,1,1,1,4,5,2,1,561
2011,2014,0,1,1,1,1,0,7,0,1,561
2011,2014,0,1,1,1,3,3,3,2,1,564
2011,2014,0,1,1,3,1,0,10,0,1,565
2011,2014,0,1,1,0,1,3,3,0,1,566
2011,2014,1,1,1,1,1,4,5,0,1,572
2011,2014,0,1,1,0,1,3,9,2,1,572
2011,2014,0,1,1,1,4,3,9,2,1,576
2011,2014,0,1,1,4,3,1,1,2,1,578
2011,2014,0,1,1,0,3,3,3,0,1,579
2011,2014,3,1,0,4,3,3,8,0,1,580
2011,2014,0,1,1,4,0,4,5,0,1,580
2011,2014,0,1,1,5,3,1,23,0,1,581
2011,2014,0,1,1,1,4,1,15,2,1,581
2011,2014,0,1,1,1,4,6,22,2,1,582
2014,2017,0,1,1,1,3,1,23,2,0,0
2011,2014,0,1,1,1,3,3,3,2,1,583
2011,2014,1,1,1,3,4,1,18,2,1,584
2011,2014,1,1,1,4,3,1,23,2,1,584
2011,2014,0,1,1,3,1,0,0,2,1,584
2011,2014,0,1,1,3,3,0,0,0,1,584
2011,2014,0,0,1,3,3,1,1,0,1,585
2011,2014,1,1,0,3,3,3,8,2,1,585
2011,2014,0,1,1,1,1,4,5,0,1,585
2011,2014,0,0,1,1,3,4,5,0,1,586
2011,2014,0,1,1,4,1,0,10,0,1,588
2011,2014,1,1,1,1,1,0,0,0,1,588
2011,2014,0,1,1,0,1,4,5,0,1,589
2011,2014,0,1,1,1,4,3,9,0,1,589
2011,2014,1,1,1,3,3,3,8,0,1,590
2011,2014,1,1,1,0,4,0,0,2,1,593
2011,2014,1,1,1,1,1,3,9,2,1,594
2011,2014,1,1,1,3,3,1,23,2,1,594
2011,2014,0,1,1,1,4,0,0,2,1,594
2011,2014,1,1,1,0,1,0,0,0,1,594
2011,2014,0,1,1,0,4,0,6,2,1,596
2011,2014,0,1,1,0,3,3,3,0,1,596
2011,2014,0,1,1,4,0,4,5,2,1,598
2011,2014,0,1,1,0,4,0,0,2,1,598
2011,2014,1,1,1,4,3,0,0,0,1,599
2011,2014,0,1,1,0,4,3,9,0,1,601
2011,2014,0,1,1,1,4,0,0,2,1,601
2011,2014,0,1,0,3,1,4,5,0,1,602
2011,2014,0,1,1,4,3,1,1,0,1,602
2011,2014,0,1,1,4,4,0,7,2,1,602
2011,2014,0,1,1,1,3,0,0,2,1,609
2011,2014,1,1,1,3,3,0,0,2,1,612
2011,2014,0,1,1,1,1,0,6,2,1,612
2011,2014,0,0,1,0,4,3,3,2,1,613
2011,2014,0,1,1,0,1,4,5,0,1,613
2011,2014,1,1,1,1,3,4,23,0,1,616
2011,2014,0,1,1,0,3,0,0,2,1,617
2011,2014,0,1,1,3,6,6,22,0,1,617
2011,2014,0,1,1,1,3,4,5,2,1,618
2011,2014,0,1,1,3,1,4,5,0,1,619
2011,2014,0,1,1,3,4,1,18,0,1,621
2011,2014,0,1,1,0,1,3,3,0,1,622
2011,2014,1,1,1,1,1,4,5,0,1,622
2011,2014,0,1,1,4,4,1,1,2,1,623
2011,2014,0,1,1,1,3,1,23,2,1,624
2011,2014,0,1,1,1,3,3,3,2,1,626
2011,2014,0,1,1,1,4,1,18,0,1,627
2011,2014,0,1,1,0,3,3,3,0,1,627
2011,2014,0,1,1,0,4,4,23,2,1,628
2011,2014,0,0,1,1,1,0,0,2,1,629
2011,2014,0,1,1,1,1,0,6,2,1,630
2011,2014,0,1,1,3,1,1,23,0,1,634
2011,2014,0,1,1,3,0,4,5,0,1,635
2011,2014,0,1,1,3,1,4,5,2,1,636
2011,2014,1,1,1,3,1,3,9,0,1,637
2011,2014,0,1,1,1,4,0,0,2,1,639
2011,2014,0,1,1,4,3,0,7,0,1,642
2011,2014,1,1,1,0,1,4,5,0,1,644
2011,2014,0,1,1,0,3,3,3,0,1,644
2011,2014,0,1,1,1,3,0,0,2,1,644
2011,2014,1,1,1,1,1,4,5,0,1,647
2011,2014,1,1,1,1,1,4,5,0,1,648
2011,2014,0,1,1,3,1,4,5,0,1,648
2011,2014,0,0,1,0,1,3,9,2,1,648
2011,2014,0,1,0,4,3,1,1,0,1,648
2011,2014,0,1,1,0,1,4,5,0,1,685
2011,2014,1,1,1,1,4,4,5,2,1,649
2011,2014,3,1,1,1,3,1,1,2,1,649
2011,2014,0,0,1,0,1,4,5,0,1,651
2011,2014,0,1,1,0,3,0,0,2,1,653
2011,2014,1,1,1,1,4,0,0,2,1,659
2011,2014,0,1,1,1,4,0,0,2,1,659
2011,2014,1,1,1,5,4,3,9,2,1,662
2011,2014,1,1,1,1,3,3,9,0,1,663
2011,2014,1,1,1,1,3,1,1,2,1,664
2011,2014,1,1,1,0,4,0,0,2,1,664
2011,2014,0,1,1,3,4,3,8,2,1,668
2011,2014,0,1,1,3,4,0,0,2,1,668
2011,2014,0,1,1,4,1,4,5,0,1,669
2011,2014,0,1,1,1,3,4,5,2,1,670
2011,2014,0,1,1,5,1,3,9,0,1,672
2011,2014,0,1,1,4,4,4,23,0,1,673
2011,2014,0,0,1,0,3,6,22,0,1,673
2011,2014,1,1,1,3,0,4,5,0,1,674
2011,2014,0,1,1,0,3,3,3,0,1,674
2011,2014,1,1,1,1,1,4,5,0,1,675
2011,2014,0,1,1,3,1,3,3,0,1,676
2011,2014,0,1,1,3,4,1,15,2,1,676
2011,2014,0,1,1,1,4,0,0,0,1,678
2011,2014,0,1,1,3,1,3,9,0,1,678
2011,2014,0,1,0,4,3,1,1,2,1,679
2011,2014,1,1,1,0,3,3,9,0,1,680
2011,2014,0,1,1,3,3,4,23,0,1,680
2011,2014,0,1,1,0,3,3,3,2,1,680
2011,2014,0,1,1,3,3,1,1,2,1,682
2011,2014,1,1,1,4,1,4,5,0,1,685
2011,2014,0,1,1,1,3,1,1,0,1,685
2011,2014,0,1,1,4,4,0,7,2,1,689
2011,2014,0,1,0,3,1,4,5,2,1,693
2011,2014,1,1,1,1,4,4,23,0,1,693
2011,2014,0,1,1,4,4,0,0,2,1,694
2011,2014,0,1,1,1,4,0,0,2,1,696
2011,2014,0,1,1,1,3,1,23,2,1,698
2011,2014,0,1,1,0,3,3,9,2,1,699
2011,2014,0,1,1,1,1,3,9,0,1,699
2011,2014,0,0,1,1,4,1,1,2,1,699
2011,2014,0,1,1,0,4,0,0,2,1,699
2011,2014,0,1,1,0,3,3,3,2,1,701
2011,2014,1,1,1,3,1,4,5,0,1,702
2011,2014,0,0,1,1,1,0,6,2,1,702
2011,2014,0,1,1,3,4,0,0,2,1,702
2011,2014,3,1,1,0,4,0,0,2,1,703
2011,2014,0,1,1,0,4,0,0,2,1,703
2011,2014,0,1,1,1,3,1,1,0,1,704
2011,2014,0,1,1,1,4,0,0,2,1,706
2011,2014,0,1,1,3,6,4,5,0,1,706
2011,2014,0,1,1,4,1,4,5,0,1,707
2011,2014,0,1,1,0,4,1,18,0,1,711
2011,2014,1,1,1,4,3,3,3,2,1,711
2011,2014,0,1,1,1,3,0,0,0,1,711
2011,2014,0,1,1,1,4,3,9,2,1,712
2011,2014,0,1,1,4,4,1,15,2,1,712
2011,2014,0,1,1,4,6,6,22,0,1,713
2011,2014,1,1,1,4,0,4,5,0,1,718
2011,2014,0,1,1,1,3,4,5,2,1,718
2011,2014,1,1,1,1,6,4,5,0,1,719
2011,2014,0,1,1,4,4,0,0,2,1,719
2011,2014,0,1,1,1,3,1,23,2,1,720
2011,2014,1,1,1,5,6,6,22,0,1,720
2011,2014,1,1,1,3,1,4,5,0,1,721
2011,2014,1,1,1,4,6,6,22,0,1,721
2011,2014,0,1,1,1,3,0,7,2,1,722
2011,2014,0,1,0,1,3,3,9,0,1,722
2011,2014,0,1,1,3,4,0,0,2,1,725
2011,2014,0,1,1,0,3,3,3,0,1,726
2011,2014,0,1,1,0,1,4,5,0,1,726
2011,2014,0,1,1,0,1,3,9,0,1,726
2011,2014,0,1,1,1,6,6,22,0,1,727
2011,2014,0,1,1,1,4,3,9,0,1,728
2011,2014,0,1,1,1,1,0,20,2,1,728
2011,2014,0,1,1,0,4,3,3,2,1,728
2011,2014,0,1,0,3,0,0,20,0,1,728
2011,2014,0,1,1,3,4,3,3,2,1,731
2011,2014,1,1,1,4,1,4,5,0,1,733
2011,2014,0,1,1,1,1,3,9,0,1,733
2011,2014,4,1,1,3,0,4,5,2,1,735
2011,2014,1,1,1,0,3,3,8,0,1,736
2011,2014,1,1,1,1,4,3,9,2,1,739
2011,2014,0,1,1,1,4,0,0,2,1,739
2011,2014,1,1,0,1,1,3,9,0,1,743
2011,2014,0,1,1,4,6,4,5,0,1,745
2011,2014,1,1,1,3,3,1,23,2,1,745
2011,2014,1,1,0,1,1,4,5,0,1,745
2011,2014,0,0,1,0,3,1,23,2,1,749
2011,2014,0,1,1,1,3,3,8,2,1,749
2011,2014,1,1,1,1,0,4,5,0,1,750
2011,2014,0,1,1,3,3,4,5,0,1,750
2011,2014,0,1,1,4,1,4,5,0,1,750
2011,2014,0,1,1,1,3,0,0,2,1,754
2011,2014,1,1,1,1,3,4,11,0,1,755
2011,2014,0,1,1,1,6,6,22,0,1,755
2011,2014,0,1,1,1,0,4,5,0,1,756
2011,2014,0,1,1,0,3,1,23,0,1,758
2011,2014,0,1,0,3,6,6,22,0,1,758
2011,2014,0,1,1,1,1,4,5,0,1,761
2011,2014,0,1,1,0,3,3,3,2,1,761
2011,2014,0,1,1,3,3,0,0,0,1,763
2011,2014,0,1,1,3,0,4,5,0,1,764
2011,2014,1,1,0,4,3,3,8,0,1,765
2011,2014,0,0,1,1,3,1,18,2,1,766
2011,2014,0,1,1,1,1,3,3,2,1,766
2011,2014,0,1,1,3,3,3,3,0,1,766
2011,2014,1,1,1,0,4,0,6,2,1,766
2011,2014,0,1,1,1,4,3,9,0,1,769
2011,2014,0,1,1,4,3,3,9,0,1,771
2011,2014,0,1,1,3,3,4,23,0,1,773
2011,2014,0,1,1,3,1,4,5,0,1,774
2011,2014,0,1,1,4,1,4,5,0,1,774
2011,2014,0,1,1,0,4,0,0,0,1,775
2011,2014,0,1,1,3,1,3,3,2,1,777
2011,2014,0,1,0,0,1,4,5,0,1,778
2011,2014,1,1,1,1,4,0,0,2,1,779
2011,2014,1,1,1,0,1,4,5,0,1,780
2011,2014,0,1,1,1,3,3,8,0,1,783
2011,2014,0,1,1,1,1,3,3,2,1,783
2011,2014,0,1,1,1,0,4,5,0,1,787
2011,2014,1,1,1,4,3,3,3,0,1,789
2011,2014,1,1,1,1,1,3,3,2,1,790
2011,2014,0,1,1,1,1,4,5,0,1,791
2011,2014,0,1,1,0,4,1,18,2,1,791
2011,2014,0,1,1,4,6,6,22,0,1,791
2011,2014,1,1,1,1,1,4,5,0,1,792
2011,2014,0,0,1,1,4,1,18,2,1,792
2011,2014,1,1,0,3,3,3,8,0,1,792
2011,2014,0,1,1,4,0,4,5,0,1,792
2011,2014,0,1,1,1,1,4,5,2,1,793
2011,2014,0,1,1,0,3,3,9,2,1,793
2011,2014,3,1,1,1,3,3,3,2,1,797
2011,2014,0,1,1,1,3,3,3,0,1,797
2011,2014,0,0,1,4,3,1,23,0,1,799
2011,2014,0,1,1,1,3,3,3,0,1,799
2011,2014,0,1,1,1,1,4,5,0,1,802
2011,2014,0,0,1,1,3,3,3,0,1,802
2011,2014,0,1,1,1,3,1,23,2,1,804
2011,2014,0,1,1,4,4,3,9,2,1,804
2011,2014,1,1,1,4,1,3,9,0,1,805
2011,2014,0,1,1,3,1,0,6,2,1,805
2011,2014,0,1,1,1,4,0,7,2,1,809
2011,2014,0,1,1,0,1,6,22,2,1,809
2011,2014,0,1,1,4,1,4,5,0,1,811
2011,2014,0,1,1,1,3,0,0,2,1,813
2011,2014,0,1,1,3,4,3,19,2,1,814
2011,2014,0,1,1,1,3,4,5,0,1,815
2011,2014,0,0,1,1,3,3,9,2,1,815
2011,2014,1,1,1,1,1,4,5,2,1,816
2011,2014,0,1,1,3,3,4,5,0,1,818
2011,2014,0,1,1,1,0,0,10,0,1,819
2011,2014,0,1,1,1,1,4,5,0,1,820
2011,2014,0,1,1,0,3,3,3,2,1,821
2011,2014,0,1,1,4,1,4,5,0,1,823
2011,2014,0,1,1,1,3,0,0,2,1,823
2011,2014,0,1,1,3,4,3,9,2,1,825
2011,2014,1,1,0,3,3,4,23,2,1,826
2011,2014,0,1,1,0,3,3,3,0,1,826
2011,2014,1,1,1,1,3,0,0,2,1,828
2011,2014,0,0,1,1,3,0,0,0,1,829
2011,2014,0,1,1,1,4,3,9,2,1,830
2011,2014,0,1,0,3,1,3,3,0,1,833
2011,2014,0,1,1,1,1,3,3,0,1,833
2011,2014,0,1,1,0,3,4,5,2,1,835
2011,2014,0,1,1,4,0,0,6,2,1,835
2011,2014,0,1,1,1,1,4,5,2,1,838
2011,2014,0,1,1,1,1,4,5,2,1,838
2011,2014,0,1,1,0,3,3,9,2,1,838
2011,2014,1,1,1,0,4,4,23,2,1,842
2011,2014,0,1,1,0,4,0,0,2,1,842
2011,2014,1,1,1,1,1,3,9,2,1,843
2011,2014,0,1,1,0,3,0,6,2,1,843
2011,2014,0,1,1,3,3,1,1,0,1,844
2011,2014,1,1,1,1,1,4,5,0,1,846
2011,2014,0,1,1,1,3,3,3,2,1,847
2011,2014,0,1,1,3,1,4,5,2,1,848
2011,2014,0,1,1,3,1,4,5,0,1,849
2011,2014,1,1,1,1,1,4,5,0,1,850
2011,2014,3,1,1,1,1,3,9,0,1,852
2011,2014,0,0,1,1,1,4,5,0,1,853
2011,2014,1,1,1,4,4,1,18,2,1,853
2011,2014,1,1,1,1,1,0,6,2,1,853
2011,2014,1,1,1,1,3,3,3,2,1,854
2011,2014,0,1,1,5,0,4,5,0,1,856
2011,2014,0,1,1,4,3,1,1,2,1,859
2011,2014,0,1,1,3,3,3,8,0,1,859
2011,2014,0,1,1,5,1,4,5,2,1,860
2011,2014,0,1,1,1,4,1,1,2,1,860
2011,2014,1,1,0,3,1,4,5,0,1,866
2011,2014,0,1,1,5,4,3,9,2,1,867
2011,2014,1,1,1,1,0,0,7,0,1,867
2011,2014,1,1,1,1,1,0,7,0,1,868
2011,2014,1,1,0,4,4,1,1,0,1,870
2011,2014,0,1,1,4,0,4,5,0,1,871
2011,2014,0,1,1,3,1,4,5,0,1,874
2011,2014,0,1,1,4,6,6,22,2,1,877
2011,2014,0,1,1,1,3,1,1,0,1,879
2011,2014,0,1,1,0,1,0,0,2,1,880
2011,2014,1,1,1,3,6,4,5,2,1,881
2011,2014,4,1,1,3,3,1,1,2,1,884
2011,2014,0,1,1,0,4,1,23,2,1,885
2011,2014,0,1,1,1,1,4,5,0,1,886
2011,2014,0,1,1,3,3,0,6,2,1,886
2011,2014,0,1,0,4,3,3,9,0,1,887
2011,2014,1,1,1,3,1,4,5,0,1,887
2011,2014,0,1,1,1,1,3,9,0,1,887
2011,2014,0,1,1,1,3,3,3,0,1,889
2011,2014,0,1,1,0,4,0,0,2,1,891
2011,2014,0,1,1,1,0,4,5,0,1,893
2011,2014,0,1,1,1,4,0,6,2,1,894
2011,2014,1,1,1,1,3,3,8,0,1,895
2011,2014,0,1,1,4,6,6,22,0,1,895
2011,2014,0,1,1,0,3,3,19,0,1,898
2011,2014,0,1,1,1,3,3,9,0,1,901
2011,2014,0,1,1,0,3,1,23,0,1,903
2011,2014,0,1,1,0,4,3,9,2,1,904
2011,2014,0,1,1,0,3,3,3,0,1,904
2011,2014,0,1,0,3,3,3,9,0,1,905
2011,2014,1,1,1,0,3,0,0,2,1,906
2011,2014,0,1,1,5,4,3,9,0,1,908
2014,2017,0,1,1,1,3,4,5,2,0,0
2011,2014,1,1,0,1,1,3,13,0,1,909
2011,2014,0,1,1,4,1,4,5,0,1,910
2011,2014,1,1,0,0,1,6,22,0,1,911
2011,2014,0,1,1,1,0,4,5,0,1,913
2011,2014,0,1,0,0,3,3,8,2,1,913
2011,2014,0,1,1,1,3,0,0,0,1,916
2011,2014,0,1,1,0,6,0,6,0,1,918
2011,2014,0,1,1,3,4,3,9,2,1,921
2011,2014,0,1,0,3,3,3,8,0,1,921
2011,2014,0,1,1,5,3,4,23,2,1,922
2011,2014,0,1,1,1,3,3,9,2,1,923
2011,2014,0,1,1,3,4,0,0,2,1,924
2011,2014,0,1,1,4,6,6,22,0,1,929
2011,2014,1,1,0,3,4,3,9,0,1,929
2011,2014,0,0,0,4,4,1,18,2,1,931
2011,2014,0,1,1,1,3,1,1,2,1,932
2011,2014,0,1,1,1,1,3,13,2,1,932
2011,2014,0,1,1,1,4,3,19,2,1,935
2011,2014,0,1,1,0,3,3,19,2,1,936
2011,2014,0,1,1,1,4,4,23,2,1,939
2011,2014,0,1,1,1,4,1,15,0,1,940
2011,2014,0,1,1,5,1,3,3,2,1,945
2011,2014,0,1,1,0,3,3,3,2,1,947
2011,2014,0,0,1,0,3,0,0,2,1,947
2011,2014,1,1,1,1,1,3,3,0,1,949
2011,2014,0,1,1,3,1,3,3,0,1,950
2011,2014,1,1,1,4,1,4,5,0,1,952
2011,2014,0,1,1,3,3,3,9,0,1,952
2011,2014,0,1,1,1,6,4,23,2,1,952
2011,2014,0,1,1,1,3,4,5,2,1,955
2011,2014,1,1,1,3,1,0,10,0,1,956
2011,2014,0,1,1,4,0,4,5,0,1,1083
2011,2014,0,1,1,3,3,4,5,2,1,957
2011,2014,0,1,1,1,1,3,9,0,1,963
2011,2014,0,1,1,3,1,4,5,0,1,968
2011,2014,0,1,1,3,3,0,0,2,1,969
2011,2014,1,1,1,4,4,0,6,2,1,969
2011,2014,1,1,1,3,3,4,5,2,1,970
2011,2014,0,1,1,1,3,4,23,0,1,971
2011,2014,0,1,1,1,3,0,0,0,1,973
2011,2014,0,1,1,3,3,3,9,0,1,975
2011,2014,0,1,1,3,6,6,22,0,1,975
2011,2014,0,1,1,0,3,3,3,2,1,976
2011,2014,1,1,1,3,3,0,0,0,1,979
2011,2014,0,1,1,5,4,1,1,0,1,982
2011,2014,0,1,1,1,1,0,7,0,1,991
2011,2014,0,1,1,4,6,6,22,0,1,992
2011,2014,1,1,1,3,1,3,9,2,1,993
2011,2014,0,1,0,3,1,4,5,0,1,994
2011,2014,1,1,1,0,3,3,3,2,1,995
2011,2014,0,1,1,3,4,0,0,2,1,995
2011,2014,0,1,1,1,4,3,3,2,1,997
2011,2014,0,1,1,1,1,6,22,2,1,1000
2011,2014,0,1,1,0,4,0,0,2,1,1000
2011,2014,0,1,1,1,3,0,6,2,1,1000
2011,2014,0,1,1,4,6,4,5,0,1,1002
2011,2014,3,1,1,3,3,1,1,2,1,1002
2011,2014,0,1,1,4,3,3,3,0,1,1003
2011,2014,0,1,1,3,4,0,0,2,1,1004
2011,2014,0,1,1,4,1,0,6,2,1,1007
2011,2014,1,1,1,0,4,1,23,0,1,1014
2011,2014,0,1,1,1,3,4,23,0,1,1014
2011,2014,1,1,1,1,1,4,5,0,1,1015
2014,2017,0,1,1,3,3,3,3,2,0,0
2011,2014,0,1,1,0,3,3,3,0,1,1016
2011,2014,0,1,1,1,4,3,19,2,1,1017
2011,2014,1,1,0,0,4,3,9,2,1,1017
2011,2014,0,1,1,0,1,3,9,2,1,1017
2011,2014,0,1,1,0,1,0,7,0,1,1019
2011,2014,1,1,1,3,0,0,7,0,1,1023
2011,2014,0,1,1,3,3,3,8,2,1,1026
2011,2014,1,1,1,0,4,3,19,2,1,1028
2011,2014,0,1,0,3,3,3,8,0,1,1028
2011,2014,0,1,1,1,3,4,5,0,1,1030
2011,2014,0,1,1,5,3,1,1,2,1,1030
2011,2014,0,1,1,1,4,1,15,0,1,1030
2011,2014,3,1,1,1,3,3,3,2,1,1032
2011,2014,1,1,1,1,3,4,23,0,1,1033
2011,2014,0,1,1,1,4,3,9,2,1,1035
2011,2014,0,1,1,3,6,4,5,0,1,1036
2011,2014,0,1,1,0,1,0,6,2,1,1038
2011,2014,0,1,1,1,3,0,7,0,1,1040
2011,2014,1,1,1,3,1,4,5,0,1,1043
2011,2014,0,1,1,3,1,0,6,2,1,1043
2011,2014,1,1,1,3,0,4,5,0,1,1044
2011,2014,0,1,0,3,3,3,3,0,1,1044
2011,2014,0,1,1,3,4,3,9,2,1,1054
